"Entry","Mw","conc_mmolgDW","0.9conc"
"P0AA73",34963,2.80569150834628E-07,2.52512235751165E-07
"P06965",8578,"#VALUE!","#VALUE!"
"P77559",33281,"#VALUE!","#VALUE!"
"P77304",53991,6.22145779815855E-06,5.5993120183427E-06
"P76237",56603,"#VALUE!","#VALUE!"
"P76016",70562,1.5659673534956E-07,1.40937061814604E-07
"P64548",18978,"#VALUE!","#VALUE!"
"P52086",23308,"#VALUE!","#VALUE!"
"P45394",34741,"#VALUE!","#VALUE!"
"P38105",36564,"#VALUE!","#VALUE!"
"P37339",46082,"#VALUE!","#VALUE!"
"P37309",13253,"#VALUE!","#VALUE!"
"P33011",39955,"#VALUE!","#VALUE!"
"P24192",41363,1.40284575417314E-07,1.26256117875583E-07
"P11454",141991,"#VALUE!","#VALUE!"
"P0AGL2",14007,"#VALUE!","#VALUE!"
"P0AD19",24470,"#VALUE!","#VALUE!"
"P0A9S1",40513,"#VALUE!","#VALUE!"
"P07464",22799,"#VALUE!","#VALUE!"
"Q46891",29217,"#VALUE!","#VALUE!"
"Q46810",21514,"#VALUE!","#VALUE!"
"P77736",21687,"#VALUE!","#VALUE!"
"P77610",54233,6.03549917493095E-07,5.43194925743786E-07
"P76586",44521,"#VALUE!","#VALUE!"
"P75783",81904,"#VALUE!","#VALUE!"
"P60844",23703,"#VALUE!","#VALUE!"
"P60632",14579,"#VALUE!","#VALUE!"
"P52645",96835,5.54613437696358E-08,4.99152093926722E-08
"P46139",45989,"#VALUE!","#VALUE!"
"P42626",45361,1.50071871376662E-07,1.35064684238996E-07
"P39376",34711,"#VALUE!","#VALUE!"
"P39368",19957,"#VALUE!","#VALUE!"
"P39288",43073,1.5659673534956E-07,1.40937061814604E-07
"P39163",25512,"#VALUE!","#VALUE!"
"P33371",35199,2.02270783159848E-07,1.82E-07
"P31463",36882,"#VALUE!","#VALUE!"
"P19323",78468,"#VALUE!","#VALUE!"
"P19319",140227,"#VALUE!","#VALUE!"
"P0ACM9",26939,"#VALUE!","#VALUE!"
"P0AAD8",48879,"#VALUE!","#VALUE!"
"P08191",31473,"#VALUE!","#VALUE!"
"Q46899",40025,"#VALUE!","#VALUE!"
"P77744",34058,"#VALUE!","#VALUE!"
"P77044",31937,"#VALUE!","#VALUE!"
"P76064",15743,"#VALUE!","#VALUE!"
"P75994",9701,"#VALUE!","#VALUE!"
"P75968",27579,"#VALUE!","#VALUE!"
"P75811",20307,"#VALUE!","#VALUE!"
"P69922",64977,"#VALUE!","#VALUE!"
"P69210",11720,"#VALUE!","#VALUE!"
"P45522",66411,9.78729595934749E-08,8.80856636341274E-08
"P38097",123887,"#VALUE!","#VALUE!"
"P37661",63804,"#VALUE!","#VALUE!"
"P37660",47258,3.71917246455205E-07,3.34725521809685E-07
"P37621",42156,2.74E-07,2.46639858175557E-07
"P37182",17751,"#VALUE!","#VALUE!"
"P33915",38092,"#VALUE!","#VALUE!"
"P27835",51517,"#VALUE!","#VALUE!"
"P26458",42424,"#VALUE!","#VALUE!"
"P19318",58558,"#VALUE!","#VALUE!"
"P0AGM0",38522,"#VALUE!","#VALUE!"
"P0ACL7",29166,"#VALUE!","#VALUE!"
"P0AA67",31168,"#VALUE!","#VALUE!"
"P06720",50657,"#VALUE!","#VALUE!"
"P77650",43978,"#VALUE!","#VALUE!"
"P76343",24068,"#VALUE!","#VALUE!"
"P76185",31496,1.43547007403763E-07,1.29192306663387E-07
"P75836",34294,"#VALUE!","#VALUE!"
"P67430",22275,"#VALUE!","#VALUE!"
"P42601",35909,2.28370239051441E-07,2.05533215146297E-07
"P39364",29355,"#VALUE!","#VALUE!"
"P37630",37657,"#VALUE!","#VALUE!"
"P36672",51081,"#VALUE!","#VALUE!"
"P25396",35932,1.63121599322458E-07,1.46809439390212E-07
"P18776",22869,"#VALUE!","#VALUE!"
"P17410",32968,"#VALUE!","#VALUE!"
"P10905",33264,"#VALUE!","#VALUE!"
"P0AG11",15063,"#VALUE!","#VALUE!"
"P0AFQ2",42060,"#VALUE!","#VALUE!"
"P0AF01",24939,"#VALUE!","#VALUE!"
"P0AA86",20809,"#VALUE!","#VALUE!"
"P0A8X4",24594,"#VALUE!","#VALUE!"
"P07822",32998,"#VALUE!","#VALUE!"
"P00805",36851,"#VALUE!","#VALUE!"
"P80668",53699,"#VALUE!","#VALUE!"
"P77485",53738,"#VALUE!","#VALUE!"
"P76142",36685,"#VALUE!","#VALUE!"
"P75779",25529,"#VALUE!","#VALUE!"
"P33997",8133,"#VALUE!","#VALUE!"
"P33361",41139,"#VALUE!","#VALUE!"
"P0ADH7",23116,"#VALUE!","#VALUE!"
"P0ADD5",28001,"#VALUE!","#VALUE!"
"P0ACR7",33903,2.41419966997238E-07,2.17277970297514E-07
"P0AB03",34488,"#VALUE!","#VALUE!"
"P05706",13304,"#VALUE!","#VALUE!"
"P03030",34365,"#VALUE!","#VALUE!"
"P02916",57013,"#VALUE!","#VALUE!"
"P77783",89987,6.52486397289833E-08,5.8723775756085E-08
"P76562",74893,1.33759711444416E-07,1.20383740299974E-07
"P76111",15855,5.87237757560849E-08,5.28513981804764E-08
"P75948",32397,"#VALUE!","#VALUE!"
"P40719",50282,"#VALUE!","#VALUE!"
"P37641",33330,2.54469694943035E-07,2.29E-07
"P31121",7537,"#VALUE!","#VALUE!"
"P21418",8350,"#VALUE!","#VALUE!"
"P16256",51717,1.89221055214051E-07,1.70298949692646E-07
"P06609",34949,"#VALUE!","#VALUE!"
"Q47157",15488,2.15320511105645E-07,1.93788459995081E-07
"P76264",20117,"#VALUE!","#VALUE!"
"P75869",24147,"#VALUE!","#VALUE!"
"P42624",25895,"#VALUE!","#VALUE!"
"P39452",80479,1.37E-07,1.23319929087779E-07
"P31828",104656,7.82983676747799E-08,7.04685309073019E-08
"P30149",28244,"#VALUE!","#VALUE!"
"P25728",13940,"#VALUE!","#VALUE!"
"P18811",36625,1.89221055214051E-07,1.70298949692646E-07
"P14375",48395,1.63121599322458E-07,1.46809439390212E-07
"P13656",97058,1.9574591918695E-07,1.76171327268255E-07
"P0AFY6",46459,"#VALUE!","#VALUE!"
"P0AFV2",23213,"#VALUE!","#VALUE!"
"P0ACQ0",36612,"#VALUE!","#VALUE!"
"P0AAZ0",18518,"#VALUE!","#VALUE!"
"P0A6E9",24981,"#VALUE!","#VALUE!"
"Q6BEX5",13469,"#VALUE!","#VALUE!"
"P77768",34179,1.86E-07,1.67362760904842E-07
"P76257",70378,8.48232316476783E-08,7.63409084829105E-08
"P33916",58726,"#VALUE!","#VALUE!"
"P33634",33243,"#VALUE!","#VALUE!"
"P23849",53944,"#VALUE!","#VALUE!"
"P11290",40524,"#VALUE!","#VALUE!"
"P0ABX5",27744,"#VALUE!","#VALUE!"
"P09833",39102,"#VALUE!","#VALUE!"
"P09394",40843,"#VALUE!","#VALUE!"
"Q06065",52176,"#VALUE!","#VALUE!"
"P77726",48810,2.31632671037891E-07,2.08469403934102E-07
"P77504",89332,6.52486397289833E-08,5.8723775756085E-08
"P77318",62802,"#VALUE!","#VALUE!"
"P77295",10596,"#VALUE!","#VALUE!"
"P69212",13115,"#VALUE!","#VALUE!"
"P54901",49040,"#VALUE!","#VALUE!"
"P37195",20408,"#VALUE!","#VALUE!"
"P33667",41111,3.09931038712671E-07,2.78937934841404E-07
"P32129",36289,"#VALUE!","#VALUE!"
"P23840",31078,"#VALUE!","#VALUE!"
"P0AFP9",41566,"#VALUE!","#VALUE!"
"P0AAJ1",22752,"#VALUE!","#VALUE!"
"P05825",82107,2.31632671037891E-07,2.08469403934102E-07
"P76520",22977,"#VALUE!","#VALUE!"
"P75919",53666,"#VALUE!","#VALUE!"
"P64574",10945,"#VALUE!","#VALUE!"
"P37652",86024,1.53334303363111E-07,1.38E-07
"P37637",111517,"#VALUE!","#VALUE!"
"P33359",25515,"#VALUE!","#VALUE!"
"P33231",59168,"#VALUE!","#VALUE!"
"P33228",29721,"#VALUE!","#VALUE!"
"P16692",27848,"#VALUE!","#VALUE!"
"P15047",26250,"#VALUE!","#VALUE!"
"P13518",73339,1.46809439390212E-07,1.32128495451191E-07
"P10378",59112,"#VALUE!","#VALUE!"
"P0ADN0",55907,"#VALUE!","#VALUE!"
"P0ACZ2",16386,"#VALUE!","#VALUE!"
"P0A9U1",63132,1.14185119525721E-07,1.02766607573149E-07
"P05827",33204,2.21845375078543E-07,1.99660837570689E-07
"P77536",53052,"#VALUE!","#VALUE!"
"P77368",19476,"#VALUE!","#VALUE!"
"P77245",31192,2.28370239051441E-07,2.05533215146297E-07
"P76418",35621,4.04541566319696E-07,3.64087409687726E-07
"P76318",24979,"#VALUE!","#VALUE!"
"P76241",30554,"#VALUE!","#VALUE!"
"P52127",62007,"#VALUE!","#VALUE!"
"P39385",48242,"#VALUE!","#VALUE!"
"P36995",7717,"#VALUE!","#VALUE!"
"P28915",21961,"#VALUE!","#VALUE!"
"P23842",83524,"#VALUE!","#VALUE!"
"P23485",35532,"#VALUE!","#VALUE!"
"P11663",19272,"#VALUE!","#VALUE!"
"P10906",31500,"#VALUE!","#VALUE!"
"P10423",37920,3.32768062617815E-07,2.99491256356033E-07
"P0AFR2",59429,2.05533215146297E-07,1.85E-07
"P0AFL9",46463,2.70781854875281E-07,2.43703669387753E-07
"P0AC26",28563,"#VALUE!","#VALUE!"
"P0ABM9",39089,"#VALUE!","#VALUE!"
"P0A7H3",27391,"#VALUE!","#VALUE!"
"P09163",16447,"#VALUE!","#VALUE!"
"P08400",49629,"#VALUE!","#VALUE!"
"P77626",19731,4.07803998306145E-07,3.67E-07
"P46891",30371,"#VALUE!","#VALUE!"
"P45552",33504,2.70781854875281E-07,2.43703669387753E-07
"P26459",57920,"#VALUE!","#VALUE!"
"P0AD03",48273,"#VALUE!","#VALUE!"
"P77433",25213,"#VALUE!","#VALUE!"
"P75788",41169,"#VALUE!","#VALUE!"
"P75687",8472,"#VALUE!","#VALUE!"
"P64496",6608,"#VALUE!","#VALUE!"
"P37794",27774,"#VALUE!","#VALUE!"
"P37013",55236,2.31632671037891E-07,2.08469403934102E-07
"P23878",29784,"#VALUE!","#VALUE!"
"P0ADM8",27647,2.90356446793976E-07,2.61320802114578E-07
"P0ADL3",17219,"#VALUE!","#VALUE!"
"P0ACC1",30975,3.5234265453651E-07,3.17108389082859E-07
"P0AB31",8443,"#VALUE!","#VALUE!"
"P08394",133959,1.07660255552822E-07,9.68942299975398E-08
"P77399",77072,"#VALUE!","#VALUE!"
"P77170",21852,"#VALUE!","#VALUE!"
"P76641",50244,1.46809439390212E-07,1.32128495451191E-07
"P76222",20533,"#VALUE!","#VALUE!"
"P76143",31893,"#VALUE!","#VALUE!"
"P52037",25938,"#VALUE!","#VALUE!"
"P46474",139053,9.78729595934749E-08,8.80856636341274E-08
"P37348",31479,"#VALUE!","#VALUE!"
"P37338",24991,"#VALUE!","#VALUE!"
"P32134",36942,2.38157535010789E-07,2.1434178150971E-07
"P0ADL1",41842,2.61E-07,2.3489510302434E-07
"P0ADI0",21908,"#VALUE!","#VALUE!"
"P0A9H9",23976,"#VALUE!","#VALUE!"
"P06722",25527,"#VALUE!","#VALUE!"
"P04395",31393,"#VALUE!","#VALUE!"
"P00914",53667,"#VALUE!","#VALUE!"
"P75785",59706,1.89221055214051E-07,1.70298949692646E-07
"P46119",10521,"#VALUE!","#VALUE!"
"P43533",15867,"#VALUE!","#VALUE!"
"P37353",50185,2.44682398983687E-07,2.20214159085318E-07
"P37325",33057,"#VALUE!","#VALUE!"
"P37028",29367,1.07660255552822E-07,9.68942299975398E-08
"P31131",18321,"#VALUE!","#VALUE!"
"P24193",35092,"#VALUE!","#VALUE!"
"P0AD37",12720,"#VALUE!","#VALUE!"
"P0AC98",20071,"#VALUE!","#VALUE!"
"Q47537",34266,7.53621788869757E-07,6.78259609982781E-07
"P77364",38734,"#VALUE!","#VALUE!"
"P77360",38051,"#VALUE!","#VALUE!"
"P76503",46531,"#VALUE!","#VALUE!"
"P76472",33112,"#VALUE!","#VALUE!"
"P45422",24900,"#VALUE!","#VALUE!"
"P39394",12203,"#VALUE!","#VALUE!"
"P37024",89148,1.9574591918695E-07,1.76171327268255E-07
"P29744",34281,"#VALUE!","#VALUE!"
"P27832",24220,3.98E-07,3.58215032112118E-07
"P17446",21815,"#VALUE!","#VALUE!"
"P0ADP5",33727,4.6979020604868E-07,4.22811185443812E-07
"P0ACY6",15256,"#VALUE!","#VALUE!"
"P0A761",24074,"#VALUE!","#VALUE!"
"P09184",18016,"#VALUE!","#VALUE!"
"P03819",67796,"#VALUE!","#VALUE!"
"P76547",22907,"#VALUE!","#VALUE!"
"P76540",17893,"#VALUE!","#VALUE!"
"P76397",44464,1.82696191241153E-07,1.64426572117038E-07
"P76128",57641,"#VALUE!","#VALUE!"
"P68183",32225,"#VALUE!","#VALUE!"
"P67153",23847,"#VALUE!","#VALUE!"
"P39389",53047,1.40284575417314E-07,1.26256117875583E-07
"P37597",43367,6.36174237357587E-07,5.72556813621828E-07
"P32681",26317,1.92483487200501E-07,1.73235138480451E-07
"P21865",98718,5.54613437696358E-08,4.99152093926722E-08
"P11664",27132,"#VALUE!","#VALUE!"
"P0AEJ0",55624,1.92483487200501E-07,1.73235138480451E-07
"P0ACE0",62491,3.94754270360349E-07,3.55278843324314E-07
"P0AB01",28666,"#VALUE!","#VALUE!"
"P02932",38922,"#VALUE!","#VALUE!"
"Q2M7M3",11336,"#VALUE!","#VALUE!"
"P76546",15729,"#VALUE!","#VALUE!"
"P76469",28916,2.57732126929484E-07,2.32E-07
"P76446",58588,"#VALUE!","#VALUE!"
"P69791",12748,"#VALUE!","#VALUE!"
"P64471",8891,"#VALUE!","#VALUE!"
"P45537",79972,1.66384031308907E-07,1.49745628178016E-07
"P39265",32910,"#VALUE!","#VALUE!"
"P39196",41656,2.08795647132746E-07,1.87916082419471E-07
"P37025",19934,"#VALUE!","#VALUE!"
"P36837",53575,"#VALUE!","#VALUE!"
"P31549",59533,"#VALUE!","#VALUE!"
"P0AC28",21105,"#VALUE!","#VALUE!"
"P0A7H0",40514,2.21845375078543E-07,1.99660837570689E-07
"P07648",128848,2.87094014807526E-07,2.58384613326773E-07
"P77634",30841,"#VALUE!","#VALUE!"
"P76330",64283,"#VALUE!","#VALUE!"
"P76226",22752,"#VALUE!","#VALUE!"
"P46887",8629,"#VALUE!","#VALUE!"
"P39902",19348,"#VALUE!","#VALUE!"
"P39363",15638,"#VALUE!","#VALUE!"
"P37146",36443,"#VALUE!","#VALUE!"
"P32677",32149,"#VALUE!","#VALUE!"
"P27305",34868,"#VALUE!","#VALUE!"
"P07102",47057,"#VALUE!","#VALUE!"
"P76339",50850,"#VALUE!","#VALUE!"
"P76148",13544,3.78442110428103E-07,3.40597899385293E-07
"P75992",10345,"#VALUE!","#VALUE!"
"P33919",66413,2.05533215146297E-07,1.85E-07
"P27844",33283,2.21845375078543E-07,1.99660837570689E-07
"P25527",51080,"#VALUE!","#VALUE!"
"P0AGC7",24083,"#VALUE!","#VALUE!"
"P0AEJ4",50334,2.67519422888831E-07,2.40767480599948E-07
"P0ACR2",35250,2.38157535010789E-07,2.1434178150971E-07
"P0ACH1",10495,"#VALUE!","#VALUE!"
"P0AAQ6",13318,"#VALUE!","#VALUE!"
"P0AAD2",44333,1.89221055214051E-07,1.70298949692646E-07
"Q2EES9",7678,"#VALUE!","#VALUE!"
"P77214",12251,"#VALUE!","#VALUE!"
"P76542",45382,1.92483487200501E-07,1.73235138480451E-07
"P76141",33797,1.82696191241153E-07,1.64426572117038E-07
"P75920",44690,1.9574591918695E-07,1.76171327268255E-07
"P69822",10896,"#VALUE!","#VALUE!"
"P39375",14747,7.11210173045918E-07,6.40089155741326E-07
"P37640",22604,"#VALUE!","#VALUE!"
"P17109",61367,2.02270783159848E-07,1.82E-07
"P15031",28191,"#VALUE!","#VALUE!"
"P0AF82",9949,"#VALUE!","#VALUE!"
"P77766",32580,2.21845375078543E-07,1.99660837570689E-07
"P76227",9947,"#VALUE!","#VALUE!"
"P76102",43364,"#VALUE!","#VALUE!"
"P75937",42045,"#VALUE!","#VALUE!"
"P75870",81668,1.9574591918695E-07,1.76171327268255E-07
"P60872",58939,1.66384031308907E-07,1.49745628178016E-07
"P46850",45222,1.72908895281806E-07,1.55618005753625E-07
"P13035",56751,2.57732126929484E-07,2.32E-07
"P77307",28165,"#VALUE!","#VALUE!"
"P77174",23943,"#VALUE!","#VALUE!"
"P76513",30443,"#VALUE!","#VALUE!"
"P69937",10900,"#VALUE!","#VALUE!"
"P64474",9359,"#VALUE!","#VALUE!"
"P62723",36882,"#VALUE!","#VALUE!"
"P32705",59197,"#VALUE!","#VALUE!"
"P31441",63739,1.01461634778569E-06,9.13154713007121E-07
"P11289",13204,"#VALUE!","#VALUE!"
"P0C0U4",32436,1.92483487200501E-07,1.73235138480451E-07
"P0AE67",14097,"#VALUE!","#VALUE!"
"P0ACN2",14075,"#VALUE!","#VALUE!"
"P04993",66902,1.53334303363111E-07,1.38E-07
"Q46865",11232,"#VALUE!","#VALUE!"
"P77713",60825,"#VALUE!","#VALUE!"
"P33647",12492,"#VALUE!","#VALUE!"
"P27111",32961,3.06668606726221E-07,2.76E-07
"P24200",31390,2.61E-07,2.3489510302434E-07
"P0AFA2",67084,1.10922687539272E-07,9.98304187853448E-08
"P0ACI3",44869,2.93618878780425E-07,2.64256990902382E-07
"P76037",50853,"#VALUE!","#VALUE!"
"P67762",16776,"#VALUE!","#VALUE!"
"P64488",13611,"#VALUE!","#VALUE!"
"P33029",54032,1.69646463295357E-07,1.52681816965821E-07
"P0AGH3",36038,2.80569150834628E-07,2.52512235751165E-07
"P0AFL1",30541,"#VALUE!","#VALUE!"
"P0AAP7",11424,"#VALUE!","#VALUE!"
"P0A964",18084,"#VALUE!","#VALUE!"
"P05707",27858,2.64256990902382E-07,2.37831291812144E-07
"P76373",43657,"#VALUE!","#VALUE!"
"P76251",40315,"#VALUE!","#VALUE!"
"P76121",20967,"#VALUE!","#VALUE!"
"P46859",19543,"#VALUE!","#VALUE!"
"P39270",23442,"#VALUE!","#VALUE!"
"P33358",28046,"#VALUE!","#VALUE!"
"P0AFP0",22128,"#VALUE!","#VALUE!"
"P0AFF4",46389,9.78729595934749E-08,8.80856636341274E-08
"P0AD17",21691,"#VALUE!","#VALUE!"
"P0AAR0",14557,"#VALUE!","#VALUE!"
"P77712",15088,"#VALUE!","#VALUE!"
"P77301",29902,2.21845375078543E-07,1.99660837570689E-07
"P75810",41852,2.38157535010789E-07,2.1434178150971E-07
"P64638",8660,"#VALUE!","#VALUE!"
"P46068",35332,3.03406174739772E-07,2.73065557265795E-07
"P39325",34345,"#VALUE!","#VALUE!"
"P37019",50349,2.05533215146297E-07,1.85E-07
"P25747",43394,"#VALUE!","#VALUE!"
"P0AEY8",44321,2.05533215146297E-07,1.85E-07
"P0ACW4",5860,"#VALUE!","#VALUE!"
"P76406",11465,"#VALUE!","#VALUE!"
"P75916",17074,"#VALUE!","#VALUE!"
"P64461",11255,"#VALUE!","#VALUE!"
"P52138",64196,"#VALUE!","#VALUE!"
"P46141",12017,"#VALUE!","#VALUE!"
"P39410",49757,6.65536125235629E-07,5.99E-07
"P39285",123968,2.3489510302434E-07,2.11405592721906E-07
"P0ABC9",75842,1.76171327268255E-07,1.5855419454143E-07
"P0A8K8",32839,1.92483487200501E-07,1.73235138480451E-07
"P77182",74434,4.24116158238391E-07,3.81704542414552E-07
"P39300",40061,3.4908022255006E-07,3.14172200295054E-07
"P37351",16073,"#VALUE!","#VALUE!"
"P32696",9023,"#VALUE!","#VALUE!"
"P21866",25362,"#VALUE!","#VALUE!"
"P0AGH5",31548,2.15320511105645E-07,1.93788459995081E-07
"P0AFY2",27287,2.44682398983687E-07,2.20214159085318E-07
"P0AFT5",27400,"#VALUE!","#VALUE!"
"P0AE76",20164,3.85E-07,3.46470276960901E-07
"P77316",44176,"#VALUE!","#VALUE!"
"P76213",33739,2.41419966997238E-07,2.17277970297514E-07
"P52067",43306,2.90356446793976E-07,2.61320802114578E-07
"P36677",13945,"#VALUE!","#VALUE!"
"P18392",49283,2.96881310766874E-07,2.67193179690187E-07
"P0AFV8",8042,"#VALUE!","#VALUE!"
"P0AE98",15056,"#VALUE!","#VALUE!"
"Q47319",25995,5.15464253858968E-07,4.63917828473071E-07
"P75831",70702,1.59859167336009E-07,1.43873250602408E-07
"P75780",81960,2.87094014807526E-07,2.58384613326773E-07
"P39321",136780,2.21845375078543E-07,1.99660837570689E-07
"P37908",48044,2.87094014807526E-07,2.58384613326773E-07
"P29012",38845,2.16625483900224E-06,1.94962935510202E-06
"P0AD40",8415,"#VALUE!","#VALUE!"
"P0AAN3",31565,"#VALUE!","#VALUE!"
"P07821",28886,"#VALUE!","#VALUE!"
"P77402",34894,"#VALUE!","#VALUE!"
"P77309",32483,2.47944830970136E-07,2.23150347873122E-07
"P76007",62285,1.01135391579924E-07,9.1E-08
"P37649",74381,2.67519422888831E-07,2.40767480599948E-07
"P31697",26689,"#VALUE!","#VALUE!"
"P0AE16",53245,2.44682398983687E-07,2.20214159085318E-07
"P0AD89",2894,"#VALUE!","#VALUE!"
"P0AAS3",16939,"#VALUE!","#VALUE!"
"P76543",25143,"#VALUE!","#VALUE!"
"P76114",25151,"#VALUE!","#VALUE!"
"P45566",9098,1.06355282758243E-06,9.57197544824187E-07
"P24230",76430,2.77306718848179E-07,2.49576046963361E-07
"P0AFU6",8442,"#VALUE!","#VALUE!"
"P0AF73",7166,5.93762621533748E-07,5.34386359380373E-07
"P0AEC5",102453,1.92483487200501E-07,1.73235138480451E-07
"P0ABL3",16297,"#VALUE!","#VALUE!"
"P04983",55042,4.76315070021578E-07,4.2868356301942E-07
"P76117",23321,"#VALUE!","#VALUE!"
"P75822",53707,1.63121599322458E-07,1.46809439390212E-07
"P64459",8709,"#VALUE!","#VALUE!"
"P33937",93042,9.78729595934749E-08,8.80856636341274E-08
"P27300",35589,3.26243198644916E-07,2.93618878780424E-07
"P23200",35550,"#VALUE!","#VALUE!"
"P0AEA2",30557,"#VALUE!","#VALUE!"
"P0AA41",29666,4.63265342075781E-07,4.16938807868203E-07
"P03835",50386,6.29649373384689E-07,5.6668443604622E-07
"Q46863",60694,3.5234265453651E-07,3.17108389082859E-07
"P77609",12208,"#VALUE!","#VALUE!"
"P69490",17698,"#VALUE!","#VALUE!"
"P52123",37139,"#VALUE!","#VALUE!"
"P39835",45967,"#VALUE!","#VALUE!"
"P39408",28909,"#VALUE!","#VALUE!"
"P38506",28166,6.32911805371138E-07,5.69620624834024E-07
"P0CK95",167246,2.238E-06,2.01422550843372E-06
"P0AES2",49141,2.21845375078543E-07,1.99660837570689E-07
"P0A769",44194,1.86E-07,1.67362760904842E-07
"P06282",28451,9.754671639483E-07,8.7792044755347E-07
"Q46824",16064,2.25107807064992E-07,2.02597026358493E-07
"P76538",17168,3.42555358577162E-07,3.08299822719446E-07
"P76389",59450,4.33903454197739E-07,3.90513108777965E-07
"P75742",54159,"#VALUE!","#VALUE!"
"P39187",20421,6.10074781465994E-07,5.49067303319395E-07
"P33913",69669,1.50071871376662E-07,1.35064684238996E-07
"P17888",81655,2.47944830970136E-07,2.23150347873122E-07
"P13458",118721,2.15320511105645E-07,1.93788459995081E-07
"P0AFZ7",52960,3.09931038712671E-07,2.78937934841404E-07
"P0ACU0",25017,"#VALUE!","#VALUE!"
"P0A6L4",32593,4.76315070021578E-07,4.2868356301942E-07
"P77567",32275,"#VALUE!","#VALUE!"
"P76280",24395,"#VALUE!","#VALUE!"
"P75804",41054,"#VALUE!","#VALUE!"
"P75672",27244,"#VALUE!","#VALUE!"
"P39343",37567,1.79433759254704E-07,1.61490383329234E-07
"P33366",21445,"#VALUE!","#VALUE!"
"P27859",28974,5.67663165642154E-07,5.10896849077939E-07
"P21693",49188,3.00143742753323E-07,2.70129368477991E-07
"P21503",41432,1.99E-07,1.79107516056059E-07
"P0AFU4",49148,2.15320511105645E-07,1.93788459995081E-07
"P0AF43",59467,4.24116158238391E-07,3.81704542414552E-07
"P0AEJ2",42932,"#VALUE!","#VALUE!"
"P0AEF4",25453,"#VALUE!","#VALUE!"
"P0ADM0",12779,"#VALUE!","#VALUE!"
"Q47141",32838,"#VALUE!","#VALUE!"
"P68187",40990,"#VALUE!","#VALUE!"
"P0ACJ5",17437,"#VALUE!","#VALUE!"
"P0A814",18747,3.55605086522959E-07,3.2E-07
"P09099",52618,1.53334303363111E-07,1.38E-07
"P76250",34631,"#VALUE!","#VALUE!"
"P37645",74457,"#VALUE!","#VALUE!"
"P23874",49276,3.29505630631365E-07,2.96555067568229E-07
"P0AE22",26104,5.41563709750561E-07,4.87407338775505E-07
"P0ADI4",32554,"#VALUE!","#VALUE!"
"P00816",17049,"#VALUE!","#VALUE!"
"P76278",32526,3.36E-07,3.02427445143838E-07
"P75817",41956,3.06668606726221E-07,2.76E-07
"P46122",19560,"#VALUE!","#VALUE!"
"P15043",68364,2.83831582821077E-07,2.55448424538969E-07
"P0ABB8",99466,8.05820700652943E-07,7.25238630587649E-07
"Q47689",50526,9.10544767417962E-06,8.19490290676166E-06
"P77162",17026,"#VALUE!","#VALUE!"
"P52126",83062,9.78729595934749E-08,8.80856636341274E-08
"P21177",79594,"#VALUE!","#VALUE!"
"P0AE45",49763,3.23E-07,2.9068268999262E-07
"P09546",143815,1.08965228347402E-06,9.80687055126618E-07
"P08368",26125,3.42555358577162E-07,3.08299822719446E-07
"P76146",34809,"#VALUE!","#VALUE!"
"P42597",19483,"#VALUE!","#VALUE!"
"P33360",34425,"#VALUE!","#VALUE!"
"P27241",32920,4.24116158238391E-07,3.81704542414552E-07
"P23484",19480,"#VALUE!","#VALUE!"
"P0ACX9",7117,"#VALUE!","#VALUE!"
"P0ABM1",27885,"#VALUE!","#VALUE!"
"P75885",9508,"#VALUE!","#VALUE!"
"P75800",90049,3.94754270360349E-07,3.55278843324314E-07
"P37344",36986,3.8822940638745E-07,3.49406465748705E-07
"P0AGI1",33452,2.93618878780425E-07,2.64256990902382E-07
"P0AFP2",14450,"#VALUE!","#VALUE!"
"P0AAR5",14770,"#VALUE!","#VALUE!"
"P0A756",20958,"#VALUE!","#VALUE!"
"P75767",32788,4.40428318170637E-07,3.96385486353573E-07
"P38051",48765,2.28370239051441E-07,2.05533215146297E-07
"P31545",46754,2.3489510302434E-07,2.11405592721906E-07
"P17444",61878,2.96881310766874E-07,2.67193179690187E-07
"P0ABC0",13632,"#VALUE!","#VALUE!"
"P0A924",29021,"#VALUE!","#VALUE!"
"P06846",36210,4.33903454197739E-07,3.90513108777965E-07
"P77615",36134,"#VALUE!","#VALUE!"
"P75973",11458,"#VALUE!","#VALUE!"
"P63883",45634,9.52630140043156E-07,8.57367126038841E-07
"P52006",16371,4.40428318170637E-07,3.96385486353573E-07
"P43341",26894,4.01279134333247E-07,3.61151220899922E-07
"P37769",27070,"#VALUE!","#VALUE!"
"P0A9G2",34284,2.93618878780425E-07,2.64256990902382E-07
"P76115",77261,5.31776413791214E-07,4.78598772412093E-07
"P76049",33659,"#VALUE!","#VALUE!"
"P36566",29814,5.70925597628604E-07,5.13833037865744E-07
"P30855",134743,6.52486397289833E-08,5.8723775756085E-08
"Q46855",35957,4.2737859022484E-07,3.84640731202356E-07
"P36928",49371,3.58867518509408E-07,3.23E-07
"P28306",38247,3.06668606726221E-07,2.76E-07
"P23837",55300,2.25107807064992E-07,2.02597026358493E-07
"P0DMC5",106506,1.9574591918695E-07,1.76171327268255E-07
"P0AD44",27348,"#VALUE!","#VALUE!"
"P27127",40826,3.55605086522959E-07,3.2E-07
"P11071",67699,"#VALUE!","#VALUE!"
"P0AC38",52356,1.53008060164466E-06,1.37707254148019E-06
