"Entry","Mw","conc_mmolgDW","0.9conc"
"P77365",16815,1.1744755151217E-07,1.05702796360953E-07
"P69902",45828,5.21989117831866E-08,4.7E-08
"P69432",16082,"#VALUE!","#VALUE!"
"P55914",8697,"#VALUE!","#VALUE!"
"P45769",28574,9.46105276070257E-08,8.51494748463231E-08
"P42593",72678,2.93618878780425E-08,2.64256990902382E-08
"P39834",19494,4.56740478102883E-07,4.11066430292595E-07
"P39359",32722,1.07660255552822E-07,9.68942299975398E-08
"P39336",69578,2.28370239051441E-08,2.05533215146297E-08
"P39304",23578,2.02270783159848E-07,1.82E-07
"P39165",52100,8.48232316476783E-08,7.63409084829105E-08
"P37682",37274,1.01135391579924E-07,9.1E-08
"P32701",60801,4.24116158238391E-08,3.81704542414552E-08
"P32140",47433,4.89364797967374E-08,4.4E-08
"P24240",53935,2.31632671037891E-07,2.08469403934102E-07
"P18775",90399,9.13480956205766E-08,8.22132860585189E-08
"P18393",8271,"#VALUE!","#VALUE!"
"P14407",60105,4.56740478102883E-07,4.11066430292595E-07
"P0AEC8",60551,2.57732126929484E-07,2.32E-07
"P0ABW9",15240,2.54469694943035E-07,2.29E-07
"P0AAA7",44960,3.914918383739E-07,3.5234265453651E-07
"P0A932",41741,2.41419966997238E-07,2.17277970297514E-07
"Q47702",13732,"#VALUE!","#VALUE!"
"Q46938",31076,3.09931038712671E-07,2.78937934841404E-07
"Q46801",16922,"#VALUE!","#VALUE!"
"P75682",32530,4.6E-07,4.14E-07
"P64439",14203,"#VALUE!","#VALUE!"
"P46022",27342,1.53334303363111E-07,1.38E-07
"P43674",26740,1.69646463295357E-07,1.52681816965821E-07
"P43531",45258,1.24E-07,1.11575173936561E-07
"P36547",40160,6.2E-08,5.57875869682807E-08
"P31446",15729,1.27234847471517E-07,1.14511362724365E-07
"P26608",14950,"#VALUE!","#VALUE!"
"P24197",29903,1.01135391579924E-07,9.1E-08
"P11350",25497,"#VALUE!","#VALUE!"
"P0AGC5",58302,2.28370239051441E-07,2.05533215146297E-07
"Q47158",17555,2.61E-07,2.3489510302434E-07
"Q46866",17827,1.07660255552822E-07,9.68942299975398E-08
"P77561",83495,7.17735037018816E-08,6.45961533316934E-08
"P76220",24125,6.2E-08,5.57875869682807E-08
"P75936",23575,2.61E-07,2.3489510302434E-07
"P75893",17749,"#VALUE!","#VALUE!"
"P52101",53330,1.50071871376662E-07,1.35064684238996E-07
"P52045",29173,1.20709983498619E-07,1.08638985148757E-07
"P40711",15623,2.38157535010789E-07,2.1434178150971E-07
"P39367",27354,1.89221055214051E-07,1.70298949692646E-07
"P38134",81242,2.31632671037891E-07,2.08469403934102E-07
"P33931",23053,1.10922687539272E-07,9.98304187853448E-08
"P31469",22485,1.86E-07,1.67362760904842E-07
"P30847",51991,8.48232316476783E-08,7.63409084829105E-08
"P28904",63838,2.57732126929484E-07,2.32E-07
"P24077",43282,2.02270783159848E-07,1.82E-07
"P0AAR8",12704,1.33759711444416E-07,1.20383740299974E-07
"P0AAN1",17964,3.78442110428103E-07,3.40597899385293E-07
"P0AA73",34963,6.55748829276282E-07,5.90173946348654E-07
"P06965",8578,2.54469694943035E-07,2.29E-07
"P77559",33281,1.9574591918695E-07,1.76171327268255E-07
"P77304",53991,1.54052038400129E-05,1.38646834560116E-05
"P76237",56603,2.21845375078543E-07,1.99660837570689E-07
"P76016",70562,1.27234847471517E-07,1.14511362724365E-07
"P64548",18978,1.14185119525721E-07,1.02766607573149E-07
"P52086",23308,1.46809439390212E-07,1.32128495451191E-07
"P45394",34741,2.38157535010789E-07,2.1434178150971E-07
"P38105",36564,6.52486397289833E-08,5.8723775756085E-08
"P37339",46082,"#VALUE!","#VALUE!"
"P37309",13253,2.67519422888831E-07,2.40767480599948E-07
"P33011",39955,3.5234265453651E-07,3.17108389082859E-07
"P24192",41363,2.67519422888831E-07,2.40767480599948E-07
"P11454",141991,7.82983676747799E-08,7.04685309073019E-08
"P0AGL2",14007,3.23E-07,2.9068268999262E-07
"P0AD19",24470,1.82696191241153E-07,1.64426572117038E-07
"P0A9S1",40513,7.17735037018816E-08,6.45961533316934E-08
"P07464",22799,"#VALUE!","#VALUE!"
"Q46891",29217,6.85110717154324E-08,6.16599645438892E-08
"Q46810",21514,9.78729595934749E-08,8.80856636341274E-08
"P77736",21687,6.85110717154324E-08,6.16599645438892E-08
"P77610",54233,9.29793116138012E-07,8.36813804524211E-07
"P76586",44521,7.5E-08,6.75323421194977E-08
"P75783",81904,"#VALUE!","#VALUE!"
"P60844",23703,2.05533215146297E-07,1.85E-07
"P60632",14579,1.82696191241153E-07,1.64426572117038E-07
"P52645",96835,2.93618878780425E-07,2.64256990902382E-07
"P46139",45989,8.80856636341274E-08,7.92770972707147E-08
"P42626",45361,6.85110717154324E-06,6.166E-06
"P39376",34711,1.89221055214051E-07,1.70298949692646E-07
"P39368",19957,2.05533215146297E-07,1.85E-07
"P39288",43073,3.5234265453651E-07,3.17108389082859E-07
"P39163",25512,6.2E-08,5.57875869682807E-08
"P33371",35199,6.39436669344036E-07,5.75493002409632E-07
"P31463",36882,2.74E-07,2.46639858175557E-07
"P19323",78468,9.78729595934749E-08,8.80856636341274E-08
"P19319",140227,1.3E-08,1.1744755151217E-08
"P0ACM9",26939,3.39292926590713E-07,3.05363633931642E-07
"P0AAD8",48879,2.70781854875281E-07,2.43703669387753E-07
"P08191",31473,9.46105276070257E-08,8.51494748463231E-08
"Q46899",40025,5.87237757560849E-08,5.28513981804764E-08
"P77744",34058,8.80856636341274E-08,7.92770972707147E-08
"P77044",31937,4.89364797967374E-08,4.4E-08
"P76064",15743,"#VALUE!","#VALUE!"
"P75994",9701,"#VALUE!","#VALUE!"
"P75968",27579,1.10922687539272E-07,9.98304187853448E-08
"P75811",20307,2.38157535010789E-07,2.1434178150971E-07
"P69922",64977,2.64256990902382E-07,2.37831291812144E-07
"P69210",11720,3.39292926590713E-07,3.05363633931642E-07
"P45522",66411,1.04397823566373E-07,9.4E-08
"P38097",123887,3.914918383739E-08,3.5234265453651E-08
"P37661",63804,3.03406174739772E-07,2.73065557265795E-07
"P37660",47258,1.31149765855256E-06,1.1803478926973E-06
"P37621",42156,3.55605086522959E-07,3.2E-07
"P37182",17751,4.33903454197739E-07,3.90513108777965E-07
"P33915",38092,1.07660255552822E-07,9.68942299975398E-08
"P27835",51517,4.40428318170637E-07,3.96385486353573E-07
"P26458",42424,"#VALUE!","#VALUE!"
"P19318",58558,"#VALUE!","#VALUE!"
"P0AGM0",38522,4.56740478102883E-08,4.11066430292595E-08
"P0ACL7",29166,1.99E-07,1.79107516056059E-07
"P0AA67",31168,4.3064102221129E-07,3.87576919990161E-07
"P06720",50657,4.56740478102883E-08,4.11066430292595E-08
"P77650",43978,7.17735037018816E-08,6.45961533316934E-08
"P76343",24068,"#VALUE!","#VALUE!"
"P76185",31496,6.39436669344036E-07,5.75493002409632E-07
"P75836",34294,7.5E-08,6.75323421194977E-08
"P67430",22275,2.93618878780425E-07,2.64256990902382E-07
"P42601",35909,1.11575173936561E-06,1.00417656542905E-06
"P39364",29355,1.1744755151217E-07,1.05702796360953E-07
"P37630",37657,5.21989117831866E-08,4.7E-08
"P36672",51081,2.15320511105645E-07,1.93788459995081E-07
"P25396",35932,3.62129950495857E-07,3.25916955446271E-07
"P18776",22869,1.04397823566373E-07,9.4E-08
"P17410",32968,4.89364797967374E-08,4.4E-08
"P10905",33264,"#VALUE!","#VALUE!"
"P0AG11",15063,2.3489510302434E-07,2.11405592721906E-07
"P0AFQ2",42060,1.07660255552822E-07,9.68942299975398E-08
"P0AF01",24939,1.82696191241153E-07,1.64426572117038E-07
"P0AA86",20809,2.38157535010789E-07,2.1434178150971E-07
"P0A8X4",24594,"#VALUE!","#VALUE!"
"P07822",32998,3.29505630631365E-07,2.96555067568229E-07
"P00805",36851,2.44682398983687E-07,2.20214159085318E-07
"P80668",53699,3.914918383739E-08,3.5234265453651E-08
"P77485",53738,2.02270783159848E-07,1.82E-07
"P76142",36685,"#VALUE!","#VALUE!"
"P75779",25529,"#VALUE!","#VALUE!"
"P33997",8133,"#VALUE!","#VALUE!"
"P33361",41139,"#VALUE!","#VALUE!"
"P0ADH7",23116,2.83831582821077E-07,2.55448424538969E-07
"P0ADD5",28001,1.07660255552822E-07,9.68942299975398E-08
"P0ACR7",33903,3.09931038712671E-07,2.78937934841404E-07
"P0AB03",34488,5.21989117831866E-08,4.7E-08
"P05706",13304,2.70781854875281E-07,2.43703669387753E-07
"P03030",34365,2.67519422888831E-07,2.40767480599948E-07
"P02916",57013,8.15607996612291E-08,7.34047196951062E-08
"P77783",89987,1.10922687539272E-07,9.98304187853448E-08
"P76562",74893,1.72908895281806E-07,1.55618005753625E-07
"P76111",15855,9.13480956205766E-08,8.22132860585189E-08
"P75948",32397,1.14185119525721E-07,1.02766607573149E-07
"P40719",50282,3.06668606726221E-07,2.76E-07
"P37641",33330,2.08795647132746E-07,1.87916082419471E-07
"P31121",7537,8.67806908395477E-07,7.81E-07
"P21418",8350,2.70781854875281E-07,2.43703669387753E-07
"P16256",51717,1.24624901882358E-06,1.12162411694122E-06
"P06609",34949,2.64256990902382E-07,2.37831291812144E-07
"Q47157",15488,2.05533215146297E-07,1.85E-07
"P76264",20117,6.03549917493095E-07,5.43194925743786E-07
"P75869",24147,1.07660255552822E-07,9.68942299975398E-08
"P42624",25895,1.50071871376662E-07,1.35064684238996E-07
"P39452",80479,2.02270783159848E-07,1.82E-07
"P31828",104656,1.5659673534956E-07,1.40937061814604E-07
"P30149",28244,3.29505630631365E-07,2.96555067568229E-07
"P25728",13940,1.59859167336009E-07,1.43873250602408E-07
"P18811",36625,3.32768062617815E-07,2.99491256356033E-07
"P14375",48395,3.19718334672018E-07,2.87746501204816E-07
"P13656",97058,3.16455902685569E-07,2.84810312417012E-07
"P0AFY6",46459,2.47944830970136E-07,2.23150347873122E-07
"P0AFV2",23213,"#VALUE!","#VALUE!"
"P0ACQ0",36612,3.03406174739772E-07,2.73065557265795E-07
"P0AAZ0",18518,2.57732126929484E-07,2.32E-07
"P0A6E9",24981,1.37E-07,1.23319929087779E-07
"Q6BEX5",13469,"#VALUE!","#VALUE!"
"P77768",34179,1.53334303363111E-07,1.38E-07
"P76257",70378,1.72908895281806E-07,1.55618005753625E-07
"P33916",58726,9.46105276070257E-08,8.51494748463231E-08
"P33634",33243,3.62129950495857E-07,3.25916955446271E-07
"P23849",53944,1.9574591918695E-07,1.76171327268255E-07
"P11290",40524,"#VALUE!","#VALUE!"
"P0ABX5",27744,2.61E-07,2.3489510302434E-07
"P09833",39102,1.86E-07,1.67362760904842E-07
"P09394",40843,1.82696191241153E-07,1.64426572117038E-07
"Q06065",52176,1.37E-07,1.23319929087779E-07
"P77726",48810,4.76315070021578E-07,4.2868356301942E-07
"P77504",89332,1.20709983498619E-07,1.08638985148757E-07
"P77318",62802,7.82983676747799E-08,7.04685309073019E-08
"P77295",10596,4.6652777406223E-07,4.19874996656007E-07
"P69212",13115,3.1319347069912E-07,2.81874123629208E-07
"P54901",49040,8.15607996612291E-08,7.34047196951062E-08
"P37195",20408,"#VALUE!","#VALUE!"
"P33667",41111,8.67806908395477E-07,7.81E-07
"P32129",36289,7.63409084829104E-07,6.87068176346194E-07
"P23840",31078,2.47944830970136E-07,2.23150347873122E-07
"P0AFP9",41566,9.78729595934749E-08,8.80856636341274E-08
"P0AAJ1",22752,7.17735037018816E-08,6.45961533316934E-08
"P05825",82107,2.25107807064992E-07,2.02597026358493E-07
"P76520",22977,7.82983676747799E-08,7.04685309073019E-08
"P75919",53666,8.15607996612291E-08,7.34047196951062E-08
"P64574",10945,1.99E-07,1.79107516056059E-07
"P37652",86024,2.96881310766874E-07,2.67193179690187E-07
"P37637",111517,"#VALUE!","#VALUE!"
"P33359",25515,"#VALUE!","#VALUE!"
"P33231",59168,1.43547007403763E-07,1.29192306663387E-07
"P33228",29721,9.13480956205766E-08,8.22132860585189E-08
"P16692",27848,8.80856636341274E-08,7.92770972707147E-08
"P15047",26250,1.1744755151217E-07,1.05702796360953E-07
"P13518",73339,2.31632671037891E-07,2.08469403934102E-07
"P10378",59112,1.04397823566373E-07,9.4E-08
"P0ADN0",55907,1.24E-07,1.11575173936561E-07
"P0ACZ2",16386,1.43547007403763E-07,1.29192306663387E-07
"P0A9U1",63132,1.63121599322458E-07,1.46809439390212E-07
"P05827",33204,3.26243198644916E-07,2.93618878780424E-07
"P77536",53052,1.20709983498619E-07,1.08638985148757E-07
"P77368",19476,"#VALUE!","#VALUE!"
"P77245",31192,1.76171327268255E-07,1.5855419454143E-07
"P76418",35621,4.76315070021578E-07,4.2868356301942E-07
"P76318",24979,"#VALUE!","#VALUE!"
"P76241",30554,2.28370239051441E-07,2.05533215146297E-07
"P52127",62007,1.30497279457967E-07,1.1744755151217E-07
"P39385",48242,9.13480956205766E-08,8.22132860585189E-08
"P36995",7717,3.8822940638745E-07,3.49406465748705E-07
"P28915",21961,7.17735037018816E-08,6.45961533316934E-08
"P23842",83524,2.93618878780425E-07,2.64256990902382E-07
"P23485",35532,2.41419966997238E-07,2.17277970297514E-07
"P11663",19272,2.28370239051441E-07,2.05533215146297E-07
"P10906",31500,"#VALUE!","#VALUE!"
"P10423",37920,3.23E-07,2.9068268999262E-07
"P0AFR2",59429,1.04724066765018E-06,9.42516600885162E-07
"P0AFL9",46463,4.6652777406223E-07,4.19874996656007E-07
"P0AC26",28563,3.78442110428103E-07,3.40597899385293E-07
"P0ABM9",39089,2.70781854875281E-07,2.43703669387753E-07
"P0A7H3",27391,2.77306718848179E-07,2.49576046963361E-07
"P09163",16447,4.95889661940273E-07,4.46300695746246E-07
"P08400",49629,2.25107807064992E-07,2.02597026358493E-07
"P77626",19731,1.89221055214051E-07,1.70298949692646E-07
"P46891",30371,1.5659673534956E-07,1.40937061814604E-07
"P45552",33504,4.63265342075781E-07,4.16938807868203E-07
"P26459",57920,3.914918383739E-08,3.5234265453651E-08
"P0AD03",48273,1.53334303363111E-07,1.38E-07
"P77433",25213,1.46809439390212E-07,1.32128495451191E-07
"P75788",41169,3.65392382482306E-07,3.28853144234075E-07
"P75687",8472,"#VALUE!","#VALUE!"
"P64496",6608,"#VALUE!","#VALUE!"
"P37794",27774,1.07660255552822E-07,9.68942299975398E-08
"P37013",55236,2.87094014807526E-07,2.58384613326773E-07
"P23878",29784,2.21845375078543E-07,1.99660837570689E-07
"P0ADM8",27647,3.03406174739772E-07,2.73065557265795E-07
"P0ADL3",17219,3.45817790563611E-07,3.1123601150725E-07
"P0ACC1",30975,6.13337213452443E-07,5.52E-07
"P0AB31",8443,2.02270783159848E-07,1.82E-07
"P08394",133959,3.03406174739772E-07,2.73065557265795E-07
"P77399",77072,6.2E-08,5.57875869682807E-08
"P77170",21852,1.01135391579924E-07,9.1E-08
"P76641",50244,1.33759711444416E-07,1.20383740299974E-07
"P76222",20533,1.14185119525721E-07,1.02766607573149E-07
"P76143",31893,6.52486397289833E-08,5.8723775756085E-08
"P52037",25938,9.13480956205766E-08,8.22132860585189E-08
"P46474",139053,2.12058079119196E-07,1.90852271207276E-07
"P37348",31479,2.44682398983687E-07,2.20214159085318E-07
"P37338",24991,8.48232316476783E-08,7.63409084829105E-08
"P32134",36942,3.45817790563611E-07,3.1123601150725E-07
"P0ADL1",41842,5.4808857372346E-07,4.93279716351114E-07
"P0ADI0",21908,1.01135391579924E-07,9.1E-08
"P0A9H9",23976,1.33759711444416E-07,1.20383740299974E-07
"P06722",25527,3.8822940638745E-07,3.49406465748705E-07
"P04395",31393,1.04397823566373E-07,9.4E-08
"P00914",53667,6.85110717154324E-08,6.16599645438892E-08
"P75785",59706,8.15607996612291E-07,7.34E-07
"P46119",10521,1.50071871376662E-07,1.35064684238996E-07
"P43533",15867,1.69646463295357E-07,1.52681816965821E-07
"P37353",50185,6.26386941398239E-07,5.63748247258415E-07
"P37325",33057,3.81704542414552E-07,3.43534088173097E-07
"P37028",29367,4.6E-07,4.14E-07
"P31131",18321,"#VALUE!","#VALUE!"
"P24193",35092,2.3489510302434E-07,2.11405592721906E-07
"P0AD37",12720,2.44682398983687E-07,2.20214159085318E-07
"P0AC98",20071,4.76641313220223E-06,4.28977181898201E-06
"Q47537",34266,"#VALUE!","#VALUE!"
"P77364",38734,1.69646463295357E-07,1.52681816965821E-07
"P77360",38051,2.02270783159848E-07,1.82E-07
"P76503",46531,7.82983676747799E-08,7.04685309073019E-08
"P76472",33112,"#VALUE!","#VALUE!"
"P45422",24900,2.51207262956586E-07,2.26086536660927E-07
"P39394",12203,6.00287485506646E-07,5.40258736955981E-07
"P37024",89148,4.37165886184188E-07,3.93449297565769E-07
"P29744",34281,1.27234847471517E-07,1.14511362724365E-07
"P27832",24220,4.6652777406223E-07,4.19874996656007E-07
"P17446",21815,1.92483487200501E-07,1.73235138480451E-07
"P0ADP5",33727,1.15816335518945E-06,1.04234701967051E-06
"P0ACY6",15256,4.14328862279044E-07,3.7289597605114E-07
"P0A761",24074,3.03406174739772E-07,2.73065557265795E-07
"P09184",18016,2.57732126929484E-07,2.32E-07
"P03819",67796,1.89221055214051E-07,1.70298949692646E-07
"P76547",22907,"#VALUE!","#VALUE!"
"P76540",17893,2.05533215146297E-07,1.85E-07
"P76397",44464,3.03406174739772E-07,2.73065557265795E-07
"P76128",57641,"#VALUE!","#VALUE!"
"P68183",32225,1.37E-07,1.23319929087779E-07
"P67153",23847,1.72908895281806E-07,1.55618005753625E-07
"P39389",53047,1.33759711444416E-07,1.20383740299974E-07
"P37597",43367,2.561E-06,2.30490819842633E-06
"P32681",26317,2.67519422888831E-07,2.40767480599948E-07
"P21865",98718,2.21845375078543E-07,1.99660837570689E-07
"P11664",27132,3.36E-07,3.02427445143838E-07
"P0AEJ0",55624,5.90500189547299E-07,5.31450170592569E-07
"P0ACE0",62491,8.90643932300622E-07,8.0157953907056E-07
"P0AB01",28666,3.65392382482306E-07,3.28853144234075E-07
"P02932",38922,2.02270783159848E-07,1.82E-07
"Q2M7M3",11336,"#VALUE!","#VALUE!"
"P76546",15729,"#VALUE!","#VALUE!"
"P76469",28916,2.54469694943035E-07,2.29E-07
"P76446",58588,1.33759711444416E-07,1.20383740299974E-07
"P69791",12748,3.23E-07,2.9068268999262E-07
"P64471",8891,7.73196380788452E-07,6.95876742709607E-07
"P45537",79972,3.00143742753323E-07,2.70129368477991E-07
"P39265",32910,2.64256990902382E-07,2.37831291812144E-07
"P39196",41656,3.26243198644916E-07,2.93618878780424E-07
"P37025",19934,3.06668606726221E-07,2.76E-07
"P36837",53575,3.42555358577162E-07,3.08299822719446E-07
"P31549",59533,1.10922687539272E-07,9.98304187853448E-08
"P0AC28",21105,4.6979020604868E-07,4.22811185443812E-07
"P0A7H0",40514,4.86102365980925E-07,4.37492129382833E-07
"P07648",128848,3.85E-07,3.46470276960901E-07
"P77634",30841,7.82983676747799E-08,7.04685309073019E-08
"P76330",64283,1.33759711444416E-07,1.20383740299974E-07
"P76226",22752,5.25251549818315E-07,4.72726394836483E-07
"P46887",8629,"#VALUE!","#VALUE!"
"P39902",19348,5.67663165642154E-07,5.10896849077939E-07
"P39363",15638,3.06668606726221E-07,2.76E-07
"P37146",36443,2.87094014807526E-07,2.58384613326773E-07
"P32677",32149,1.82696191241153E-07,1.64426572117038E-07
"P27305",34868,3.78442110428103E-07,3.40597899385293E-07
"P07102",47057,5.21989117831866E-08,4.7E-08
"P76339",50850,1.76171327268255E-07,1.5855419454143E-07
"P76148",13544,8.58E-07,7.72217651192517E-07
"P75992",10345,1.5659673534956E-07,1.40937061814604E-07
"P33919",66413,3.68654814468755E-07,3.3178933302188E-07
"P27844",33283,1.07986498751467E-06,9.71878488763203E-07
"P25527",51080,"#VALUE!","#VALUE!"
"P0AGC7",24083,3.8822940638745E-07,3.49406465748705E-07
"P0AEJ4",50334,5.18726685845417E-07,4.66854017260875E-07
"P0ACR2",35250,3.71917246455205E-07,3.34725521809685E-07
"P0ACH1",10495,5.57875869682807E-07,5.02088282714526E-07
"P0AAQ6",13318,"#VALUE!","#VALUE!"
"P0AAD2",44333,2.15320511105645E-07,1.93788459995081E-07
"Q2EES9",7678,2.02270783159848E-07,1.82E-07
"P77214",12251,1.5659673534956E-07,1.40937061814604E-07
"P76542",45382,1.76171327268255E-07,1.5855419454143E-07
"P76141",33797,2.70781854875281E-07,2.43703669387753E-07
"P75920",44690,8.38445020517435E-07,7.54600518465692E-07
"P69822",10896,2.31632671037891E-07,2.08469403934102E-07
"P39375",14747,"#VALUE!","#VALUE!"
"P37640",22604,1.92483487200501E-07,1.73235138480451E-07
"P17109",61367,5.41563709750561E-07,4.87407338775505E-07
"P15031",28191,3.23E-07,2.9068268999262E-07
"P0AF82",9949,"#VALUE!","#VALUE!"
"P77766",32580,3.39292926590713E-07,3.05363633931642E-07
"P76227",9947,"#VALUE!","#VALUE!"
"P76102",43364,1.53334303363111E-07,1.38E-07
"P75937",42045,4.50215614129985E-07,4.05194052716987E-07
"P75870",81668,8.05820700652943E-07,7.25238630587649E-07
"P60872",58939,3.06668606726221E-07,2.76E-07
"P46850",45222,2.18582943092094E-07,1.96724648782885E-07
"P13035",56751,4.14328862279044E-07,3.7289597605114E-07
"P77307",28165,3.58867518509408E-07,3.23E-07
"P77174",23943,2.57732126929484E-07,2.32E-07
"P76513",30443,2.93618878780425E-07,2.64256990902382E-07
"P69937",10900,5.4482614173701E-07,4.90343527563309E-07
"P64474",9359,"#VALUE!","#VALUE!"
"P62723",36882,5.4808857372346E-07,4.93279716351114E-07
"P32705",59197,4.89364797967374E-08,4.4E-08
"P31441",63739,2.40767480599948E-06,2.16690732539953E-06
"P11289",13204,"#VALUE!","#VALUE!"
"P0C0U4",32436,3.29505630631365E-07,2.96555067568229E-07
"P0AE67",14097,2.15320511105645E-07,1.93788459995081E-07
"P0ACN2",14075,5.97E-07,5.37322548168177E-07
"P04993",66902,3.68654814468755E-07,3.3178933302188E-07
"Q46865",11232,1.63121599322458E-07,1.46809439390212E-07
"P77713",60825,1.9574591918695E-07,1.76171327268255E-07
"P33647",12492,3.62129950495857E-07,3.25916955446271E-07
"P27111",32961,4.95889661940273E-07,4.46300695746246E-07
"P24200",31390,3.26243198644916E-07,2.93618878780424E-07
"P0AFA2",67084,2.08795647132746E-07,1.87916082419471E-07
"P0ACI3",44869,4.50215614129985E-07,4.05194052716987E-07
"P76037",50853,4.24116158238391E-08,3.81704542414552E-08
"P67762",16776,2.93618878780425E-07,2.64256990902382E-07
"P64488",13611,"#VALUE!","#VALUE!"
"P33029",54032,5.77450461601502E-07,5.19705415441352E-07
"P0AGH3",36038,5.87237757560849E-07,5.28513981804764E-07
"P0AFL1",30541,6.52486397289833E-08,5.8723775756085E-08
"P0AAP7",11424,"#VALUE!","#VALUE!"
"P0A964",18084,2.90356446793976E-07,2.61320802114578E-07
"P05707",27858,4.53478046116434E-07,4.08130241504791E-07
"P76373",43657,8.48232316476783E-08,7.63409084829105E-08
"P76251",40315,1.50071871376662E-07,1.35064684238996E-07
"P76121",20967,"#VALUE!","#VALUE!"
"P46859",19543,4.37165886184188E-07,3.93449297565769E-07
"P39270",23442,3.39292926590713E-07,3.05363633931642E-07
"P33358",28046,"#VALUE!","#VALUE!"
"P0AFP0",22128,5.97E-07,5.37322548168177E-07
"P0AFF4",46389,7.50359356883308E-07,6.75323421194977E-07
"P0AD17",21691,"#VALUE!","#VALUE!"
"P0AAR0",14557,"#VALUE!","#VALUE!"
"P77712",15088,"#VALUE!","#VALUE!"
"P77301",29902,2.08795647132746E-07,1.87916082419471E-07
"P75810",41852,5.4482614173701E-07,4.90343527563309E-07
"P64638",8660,4.17591294265493E-07,3.75832164838944E-07
"P46068",35332,4.40428318170637E-07,3.96385486353573E-07
"P39325",34345,1.24E-07,1.11575173936561E-07
"P37019",50349,4.47E-07,4.02257863929182E-07
"P25747",43394,1.04397823566373E-07,9.4E-08
"P0AEY8",44321,9.49367708056707E-07,8.54430937251036E-07
"P0ACW4",5860,2.70781854875281E-07,2.43703669387753E-07
"P76406",11465,"#VALUE!","#VALUE!"
"P75916",17074,6.68798557222078E-07,6.0191870149987E-07
"P64461",11255,"#VALUE!","#VALUE!"
"P52138",64196,5.21989117831866E-08,4.7E-08
"P46141",12017,2.70781854875281E-07,2.43703669387753E-07
"P39410",49757,5.12201821872519E-07,4.61E-07
